xml,extend abstract,workshop,name,weight,transmiss,use applic,guest introduct,autonomi,use transform,use agent,virtual realiti,versu,among,user interfac,vlsi,stabil,valid model,satellit,symmetri,vehicl,intuitionist,mpeg,provis,perturb,workbench,clinic,problem network,itemset,learn algorithm,string,gener framework,block network,comput function,window,varianc,summari,realist,visualis,techniqu network,toward model,workflow system,storag retriev,valu decomposit,data transmiss,adapt network,coordin system,two convex,mpeg compress,toward databas,adapt hypermedia,cdma system,speech recognit,file system,video segment,model studi,tool program,tool learn,tool techniqu,video applic,decis system,video sequenc,high speed,knowledg case,gener analysi,planar graph,classifi system,unifi approach,toler system,perform server,relat structur,framework simul,tempor logic,probabl network,studi support,fast recognit,debug program,transit system,comput block,multimedia inform,java virtual,deploy system,rout protocol,linear time,use character,use depend,use intellig,use domain,use logic,person use,network manag,maximum graph,process descript,analysi access,test system,document use,side,design base,portabl,uniqu,simultan,roadmap,profil,transduc,invit,loop,deliveri,quantiz,chemic,wdm,homomorph,coupl,wrapper,affin,root,year,emul,receiv,phone,uniform,remov,virtuellen,trust,surviv,ration,provid,diagnost,trend,conform,crossov,causal,vote,design algorithm,effici queri,unit,router support,review system,templat,support distribut,effici object,method problem,warehous,softwar environ,static analysi,structur motion,web base,analyz system,multistag network,cmo,contract,quantifi,possibl,collis,school,persist,skeleton,warp,movement,trade,reusabl,phylogeni,robocup,contextu,intension,nest,distribut resourc
0.07449570616615042,0.08767025749981383,0.0791122106094948,0.08811255272404528,0.0795657202097515,0.07924707046609647,0.07299339794853199,0.0748543434803901,0.06032308203458547,0.07842711961371818,0.07438032388077798,0.06985299243778376,0.06457278723529769,0.06604249511378202,0.07866495220384595,0.07019240135963623,0.07745772574834586,0.07148089879365072,0.0845533772490793,0.05886166947050053,0.06522070195320828,0.0708906682519247,0.09417554072798562,0.060594433638456846,0.07115770603512872,0.06433837291260758,0.05384735662614615,0.08563298779964001,0.07870967976482734,0.06473261174469747,0.058426242674783246,0.06528564202775322,0.05976383688242748,0.06564091121795346,0.06518529516001037,0.0848419679086383,0.08312265143651132,0.07696817747160034,0.0641491657014911,0.058463281364854236,0.07079802882038566,0.06911643645652121,0.06817835807558437,0.0766882775611818,0.08541641706614989,0.07057246641958403,0.07196506631371247,0.07194960586140464,0.08704249620672555,0.07888810569192906,0.11253063381799422,0.05275271015467309,0.0753387170170251,0.06428871441657535,0.08199002353737284,0.06460717860011089,0.07851632183858348,0.07884206768652902,0.06349816945314612,0.0703277214842779,0.058853190788703325,0.07713728113521878,0.08475720069527926,0.05693230753278922,0.06295410245021704,0.06276217541598783,0.06496422359165799,0.06999126980657522,0.076031362662487,0.05247751851271931,0.06486169419570598,0.05206147654726123,0.0706395232457726,0.06566315958962599,0.06387897197922587,0.0567293872760658,0.07614895787558829,0.07677279243225799,0.06601328768246684,0.0776477094749718,0.064937148455397,0.07922681902927375,0.05153119091003655,0.0821478241650998,0.0583121844227148,0.0644612524513849,0.07201637552995066,0.07836634511988261,0.058137624376177754,0.06445558502689885,0.08016464786667554,0.06356220718422156,0.08679052156863465,0.06316354655251555,0.05188926197707244,0.06286083732796588,0.08595506054289048,0.06424839301692264,0.06533032053587706,0.05947455752511854,0.06992372229106059,0.0780067294374599,0.062491223467239565,0.07622376244684292,0.09298993496161978,0.07837687424801665,0.07036061313908037,0.07799716642253474,0.07147344758578822,0.06390106647597293,0.04508964890778089,0.05278924036089938,0.09215088292100648,0.0663696673509594,0.057530689130575796,0.0693336342184081,0.07047035827945958,0.06434134302604866,0.08384828419375068,0.07053151923933942,0.06974775568043157,0.06896425497070324,0.0718602711869496,0.05720034336117197,0.07166522663276775,0.07553534795621819,0.07780038466856731,0.0772636593090571,0.07230181811177971,0.06340747588123874,0.05884360150864154,0.06403257917179717,0.07080913707772107,0.07141221507011997,0.06502027959726853,0.07203196165170134,0.06986385215976709,0.07816311622715455,0.06483142136490039,0.10055326002594522,0.07078246040204783,0.06943573076038534,0.07105670197557779,0.07563259145495993,0.07138281027529692,0.06535321185448029,0.07098276436212114,0.05817773129482984,0.05832021639839091,0.07693385757155036,0.07336043045258744,0.053551843828811174,0.05656702298694627,0.08590012732522145,0.05685426118531678,0.08637201238974446,0.05302115135787788,0.08091825109261097,0.07324101587207055,0.0912835866727606,0.07474470687670454,0.06930003724014377,0.07674649795160182,0.08877481919656982,0.06492916388856196,0.06426503386732074
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06897658688592068,0.060294545429674384,0.07499992160972824,0.061166563810653884,0.06383911359587502,0.06552086659876089,0.0822844335867483,0.062228970258123684,0.07160848848873747,0.06467180601249423,0.07175867411515613,0.06948272421272317,0.07418097876445229,0.06694533930569169,0.06598614236077882,0.08072077614351492,0.06515793653587887,0.060447084063499745,0.07135421624833871,0.07011980973480769,0.09017016887086404,0.07235845106676586,0.056292549572231954,0.0723208605929001,0.07129589913817824,0.07441382219703085,0.07960885513786531,0.07089581993684879,0.06678919249090765,0.08955939705996863,0.08132844274803364,0.06683994032463592,0.07162581719381866,0.06645241941233937,0.06531188943508315,0.061126000437259465,0.05942181960908177,0.06531143864623168,0.07377109692903294,0.07022848112203961,0.07154423827469547,0.05919399686146776,0.0687696320288479,0.054717415410836745,0.07329963310487497,0.06068543235455537,0.061835420698905685,0.06156777572592631,0.06210519488509669,0.067697398254001,0.0568997157365837,0.06686194677376878,0.07599208888313946,0.07800381919956312,0.06942046877044628,0.06575598182998632,0.07779281503420055,0.05551950054558219,0.07667800434226879,0.0703562991953064,0.07404271448646693,0.07694237837742901,0.07273393016647944,0.09807080460713868,0.07613446516498135,0.06469030127664155,0.06684082554386073,0.06006262699351039,0.06551756151214072,0.07807017821204842,0.07773550183002065,0.07754522595921809,0.07268006586903131,0.06744450260092771,0.07750666390113403,0.07170568401313382,0.06521692096101006,0.07758197574570957,0.06728224197451582,0.06663295899594557,0.05568034187035009,0.07925901289382886,0.08866878342429274,0.0599375062579518,0.08100911620207474,0.07784098719605648,0.08218773221492726,0.07816833688628932,0.07042110093412901,0.06643573436892225,0.06664360751697973,0.07675533390095934,0.06206887521919613,0.07650891371741142,0.07682803213153677,0.08792778170315574,0.07176258895730658,0.0772721446177338,0.06733734275387893,0.0610880130465975,0.07053013284233989,0.08012293498081724,0.07557467569243714,0.06568335578788476,0.06799982947869287,0.06753873006944444,0.08496483357341555,0.06706994961236379,0.0612126326092185,0.06574695732892,0.08549954780778901,0.07780596169151266,0.06708869939709416,0.06828686793355587,0.07281514932799782,0.06981120069218272,0.08550423096875837,0.066317982723055,0.07181092263815692,0.07101733668296262,0.07176253808273314,0.06956234458185506,0.07167870184948089,0.08001005901601521,0.08695400789841956,0.06482024746310788,0.06625413834045313,0.07807801634712186,0.06186916618636584,0.09422600347471566,0.07437804105727741,0.0775615579293849,0.07142322635163267,0.06149227425672432,0.06701777700279177,0.07411272722362972,0.0717591536585862,0.0670752524932895,0.0782879892719015,0.06145430515947092,0.08588291574668716,0.07003790922556519,0.07323964518530235,0.07657819547633882,0.08661134193150655,0.0644342430353434,0.06099138542538529,0.08655031676200875,0.07391853789560165,0.0662952572372777,0.07547957110247949,0.06777922469056774,0.08425620766596942,0.06129010978174698,0.08468404706803745,0.06162680180199831,0.06720218524470112,0.05670358961191602,0.06115615217294057,0.055505552175931006,0.07553251421908858,0.08368412195472896,0.055281403685139896,0.06506505964381437,0.07852303462151955,0.08133864044278938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06178044786601622,0.0629868338119598,0.05656259190234336,0.0755243851199714,0.06690285787894212,0.057668595404019696,0.05112646065689619,0.0647303890437343,0.05223358849356341,0.06735779721093371,0.07498959186718013,0.06113000856722928,0.05629699804014365,0.08178487282231495,0.08077057773247165,0.05089561759236949,0.06756306569079484,0.0626358176238665,0.06277652322921101,0.06170447452221928,0.056821676115623054,0.06234388671684288,0.07014065357189303,0.06363514057677122,0.05220764118075072,0.06652007243819458,0.058253244658929115,0.06239917730966571,0.0691543274916333,0.05646849599740311,0.0617907359177412,0.05758196397875548,0.05241171030109015,0.06893485691878487,0.05743107703652495,0.06329059081029353,0.0725936414693189,0.06762424351374041,0.05599670685161484,0.06176247921229561,0.06284883765115268,0.07188543830604455,0.060427046029456144,0.07976062899147074,0.05123631807378537,0.07360120461034614,0.08996288768483784,0.06365289544922426,0.06420851541677619,0.06991918445055545,0.07195686780434696,0.05757257402721028,0.055678273616321716,0.04642699865177902,0.06106504717500694,0.08017303302236423,0.0568400079826199,0.06917743260598608,0.05617601782564274,0.06187488889234238,0.06379504447783857,0.0676816225616611,0.07512101218488598,0.05045276889406625,0.06689843605710255,0.06678302747953968,0.06903449956073282,0.0728927096480807,0.06760540672115345,0.04642710150307072,0.06837928597284137,0.06812047251408926,0.07506538009494301,0.058091356890479506,0.05678831229676484,0.06176160132324282,0.0673871162668781,0.05684511133344339,0.05797262820682392,0.06881981096294887,0.06900572805575722,0.05802609900379552,0.056169355125447185,0.07274086165366966,0.06153774421398539,0.06841323074461869,0.06227625263715786,0.06876002516400759,0.07267732581830166,0.06858492519627779,0.06932248153807241,0.05623267118672992,0.07692316139286026,0.06721011241505326,0.0562463603313238,0.04520888819040425,0.05236410339673381,0.05658384911663805,0.08166885115012645,0.06312081246743784,0.06197397685565498,0.055988544867554335,0.055372441177911846,0.05654659347287316,0.05855236656129814,0.058143879329859316,0.050500621857302086,0.05775167827709693,0.06324957894140992,0.06790473127631413,0.06264424740625951,0.06846506720096279,0.06932118106539331,0.05880906625736304,0.0627088497533177,0.061355976504819165,0.06264804503961507,0.05710418487479996,0.06185224554610924,0.06241603063335677,0.06180233454271755,0.07182312062015805,0.05245040829240866,0.05068427968582323,0.051754050620758774,0.06694760737331329,0.05708130282468271,0.057208565382430465,0.06396449311929686,0.056005191447704106,0.07685308699909166,0.06813481951625588,0.0737444810431569,0.06348535434359459,0.05770675419738169,0.0518046694710268,0.06180765584417469,0.06927662025576753,0.06880609390398584,0.07604626627963706,0.051116548580542154,0.06154146590176246,0.06306419566909294,0.05610803330898362,0.06345921352417172,0.06692483038968278,0.07553026757835513,0.04025238709536638,0.051682718078927437,0.05707337749736818,0.06500346600113738,0.07000369637950388,0.06173538968644565,0.06336582577509253,0.050383605101086526,0.06371392056511793,0.05786554193346838,0.10141639640481903,0.06355127515214631,0.06878910779598724,0.05534344980014816,0.04973940418119549,0.08028456018868502,0.06713848499598185,0.046696408054821226,0.05685557044266898
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07978598711733986,0.08342783951626986,0.07499992160972824,0.07247060718511023,0.08610108711109277,0.07618264399514685,0.0822844335867483,0.0735465146976505,0.07160848848873747,0.07523404920529086,0.08373356817748356,0.0920347128414074,0.08485365527651256,0.07890115408868947,0.09027851419306021,0.06963509180824856,0.0755308720432104,0.08247588624062963,0.07135421624833871,0.07011980973480769,0.09017016887086404,0.08515676576532305,0.07973787421913581,0.08383411074550096,0.08251603521592277,0.08502582213723187,0.09219570350553496,0.07089581993684879,0.09103568912382864,0.07725987204922757,0.0928984455470997,0.06683994032463592,0.08295047823394719,0.07834394851694226,0.0755902966901203,0.07195779475501629,0.08116358789418276,0.0768849108994818,0.07377109692903294,0.08129705576466961,0.08274028859479754,0.08050254462584983,0.07953996412541409,0.07721650243656286,0.08615718736361466,0.07131629845182685,0.08717004268729323,0.08688364149987271,0.07454656969354068,0.07957225948258251,0.06996859489901797,0.06686194677376878,0.08789356355788913,0.06638724877546465,0.0803964451553969,0.0896728965506065,0.07779281503420055,0.07864285744479116,0.06522077952997962,0.08144501899645373,0.08713893126781902,0.08910763371249697,0.08549225396639337,0.08480029658786337,0.0880582380517888,0.07602273978752083,0.09086993290719414,0.07059826616085219,0.07698195236067773,0.07807017821204842,0.07773550183002065,0.0896803785984791,0.08542894128431211,0.07929236511070736,0.07750666390113403,0.0843021011056313,0.0886935900326371,0.06601710749512979,0.06728224197451582,0.06663295899594557,0.07853269087427994,0.07925901289382886,0.08866878342429274,0.08148488783566299,0.08100911620207474,0.09004414161960284,0.08218773221492726,0.07816833688628932,0.08144139004012618,0.06643573436892225,0.06664360751697973,0.07675533390095934,0.0875432087298127,0.10102678258704578,0.07682803213153677,0.07602167362440215,0.07176258895730658,0.0772721446177338,0.07913348964429201,0.07181924171106324,0.07053013284233989,0.08012293498081724,0.08741077734492808,0.07717675764253551,0.06799982947869287,0.06753873006944444,0.07226939101802377,0.06706994961236379,0.07196575298297148,0.06574695732892,0.08549954780778901,0.07780596169151266,0.06708869939709416,0.08026512856630508,0.07281514932799782,0.06981120069218272,0.07277067598645903,0.09013179450168807,0.07181092263815692,0.08215074541155953,0.08435046912767374,0.09186653783423915,0.07167870184948089,0.08001005901601521,0.07400454764410336,0.07619042509591256,0.09021903092202765,0.07807801634712186,0.07426325796942201,0.09422600347471566,0.07437804105727741,0.0775615579293849,0.08260915020378601,0.07374327719088303,0.0787579424067546,0.07411272722362972,0.0717591536585862,0.07884098257705674,0.0782879892719015,0.07369774357389958,0.07309296585402991,0.07003790922556519,0.07323964518530235,0.06517393335392396,0.07371291255461965,0.07478512220917566,0.0731634361237381,0.07363409435583734,0.07391853789560165,0.07789573080239376,0.07547957110247949,0.07966843916763622,0.09744157050661073,0.07356820067665815,0.0720604983912444,0.08696693832799607,0.07897465526034608,0.08372313925937491,0.07221113213784469,0.07828616392098309,0.07553251421908858,0.08368412195472896,0.07786511054820977,0.0764502708318382,0.07852303462151955,0.06778569224823705
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
